,spider_oid,spider_fststake,spider_lststake,spider_direction,spider_dist,spider_postdate,spider_ref,START_TIME,END_TIME,spider_status,fake_dist,fake_direction,event_type,reason,event_source,start_time,end_time,loc_name,cycle,begin_end,ref_point,ref_point_type,description,is_sure,speed,available,occupy,weather,city,link_info,id,"link_info(json格式[{""navids"":""id;id"";""directions"":""dir;dir""}","{""navids"":""id;id"";""directions"":""dir;dir""}])","额外信息(json格式[{""id-name-alias-dir"":""id;name;alias;dir"";""url"":""sogouurl""};{""id-name-alias-dir"":""id;name;alias;dir"";""url"":""sogouurl""}])"
46,154241,K180+100,K180+100,益砌枢纽-马鼻收费站,0.0,2016-09-22 07:02:27,14,2016-09-22 07:08:39,,,,,,2,1:福建高速公路,1474499319000,0,G15W3|G15W3线沈海复线,,,"119.655 ,26.3118",4,G15W3线沈海复线福州段福州往宁德方向K180+100处（过浦口收费站约6公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154241,"[{""navids"":""69098739;69098740;69098738;69098732;69098728;57826498;57826471"";""directions"":""2;2;2;2;2;2;2""};{""navids"":""57826474;57826511;57826512;69098729"";""directions"":""2;2;2;2""}]","[{""id-name-alias-dir"":""69098728;宁东高速公路;G15W3;2"";""url"":""http://map.sogou.com/#c=13319935;3018690;16&tip=匹配点距离579.4359354636623;1.331993547704668E7;3018690.167625291;事件点154241-G15W3|G15W3线沈海复线;1.3319577583660353E7;3019059.679994932""};{""id-name-alias-dir"":""57826512;宁东高速公路;G15W3;2"";""url"":""http://map.sogou.com/#c=13319713;3018493;16&tip=匹配点距离600.3074383207114;1.331971358525663E7;3018493.856247664;事件点154241-G15W3|G15W3线沈海复线;1.3319577583660353E7;3019059.679994932""}]",
47,154242,K180+300,K180+300,马鼻收费站-益砌枢纽,0.0,2016-09-22 07:01:46,14,2016-09-22 07:00:50,,,,,,2,1:福建高速公路,1474498850000,0,G15W3|G15W3线沈海复线,,,"119.653 ,26.3111",4,G15W3线沈海复线福州段宁德往福州方向K180+300处（距浦口收费站约6公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154242,"[{""navids"":""69098739;69098740;69098738;69098732;69098728;57826498;57826471"";""directions"":""2;2;2;2;2;2;2""};{""navids"":""57826474;57826511;57826512"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""69098728;宁东高速公路;G15W3;2"";""url"":""http://map.sogou.com/#c=13319935;3018690;16&tip=匹配点距离563.2581005851422;1.331993547704668E7;3018690.167625291;事件点154242-G15W3|G15W3线沈海复线;1.3319355085156385E7;3018973.4480323433""};{""id-name-alias-dir"":""57826511;宁东高速公路;G15W3;2"";""url"":""http://map.sogou.com/#c=13319138;3018261;16&tip=匹配点距离696.5704518467442;1.3319138599899119E7;3018261.511734048;事件点154242-G15W3|G15W3线沈海复线;1.3319355085156385E7;3018973.4480323433""}]",
48,154243,K2316,K2313,海沧枢纽-杏林收费站,3000.0,2016-09-22 07:00:27,14,2016-09-22 06:59:35,,,,,,2,1:福建高速公路,1474498775000,0,G15|沈海高速,,,"117.98 ,24.581",4,G15线沈海高速厦漳厦门段漳州往福州方向K2316-K2313处（距杏林收费站约3公里）正在养护施工，占用第一车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154243,"[{""navids"":""821189;821192;14666726"";""directions"":""2;2;2""};{""navids"":""14666729;14666728;14666731;69981514;69981513"";""directions"":""3;3;2;3;3""}]","[{""id-name-alias-dir"":""821192;沈海高速公路;G15|G76|厦漳高速公路|厦蓉高速公路;2"";""url"":""http://map.sogou.com/#c=13133443;2806656;16&tip=匹配点距离236.1715347612114;1.3133443754050907E7;2806656.950773817;事件点154243-G15|沈海高速;1.3133086766378611E7;2806787.067921571""};{""id-name-alias-dir"":""14666731;沈海高速公路;G15|G76|厦漳高速公路|厦蓉高速公路;2"";""url"":""http://map.sogou.com/#c=13133122;2806518;16&tip=匹配点距离265.0569921692108;1.3133122427849596E7;2806518.2438910464;事件点154243-G15|沈海高速;1.3133086766378611E7;2806787.067921571""}]",
49,154240,K2819+100,K2819+704,建瓯川石收费站-建瓯东游收费站,604.0,2016-09-22 06:57:07,14,2016-09-22 06:57:29,,,,,,2,1:福建高速公路,1474498649000,0,G25|长深高速,,,"118.672 ,27.2078",4,G25线长深高速建瓯段松溪往建瓯方向K2819+100-K2819+704处（过川石收费站约4公里，大垄隧道内），正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154240,"[{""navids"":""14726586;14726585;85413114;85413113;85413252;85413251;85413256;14726588"";""directions"":""3;3;3;3;2;3;3;3""};{""navids"":""14726590;85413366;85413249;85413250"";""directions"":""2;2;2;2""}]","[{""id-name-alias-dir"":""85413252;长深高速公路;G25|大垄隧道;2"";""url"":""http://map.sogou.com/#c=13209954;3129848;16&tip=匹配点距离23.411891266313962;1.320995432051696E7;3129848.5593256396;事件点154240-G25|长深高速;1.3210126207253551E7;3130162.000241459""};{""id-name-alias-dir"":""85413249;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=13210098;3130206;16&tip=匹配点距离43.10852275342371;1.321009897798525E7;3130206.23420437;事件点154240-G25|长深高速;1.3210126207253551E7;3130162.000241459""}]",
50,154237,K2803+307,K2802+815,建瓯川石收费站-范屯枢纽,492.0,2016-09-22 06:57:46,14,2016-09-22 06:57:11,,,,,,2,1:福建高速公路,1474498631000,0,G25|长深高速,,,"118.702 ,27.3416",4,G25线长深高速建瓯段建瓯往川石方向K2803+307-K2802+815处（过川石收费站约12公里，南山隧道内），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154237,"[{""navids"":""14726947;14726948;85404136;85404139;85404143"";""directions"":""2;2;2;2;2""};{""navids"":""85404141;85404137;85404133;85404129"";""directions"":""3;2;3;3""}]","[{""id-name-alias-dir"":""85404136;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=13213476;3146803;16&tip=匹配点距离6.809550547510916;1.3213476235738197E7;3146803.9624280967;事件点154237-G25|长深高速;1.3213458197339395E7;3146820.3044706373""};{""id-name-alias-dir"":""85404137;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=13213406;3146816;16&tip=匹配点距离24.149946721891112;1.32134065253262E7;3146816.671923185;事件点154237-G25|长深高速;1.3213458197339395E7;3146820.3044706373""}]",
51,154235,K2026,K2026,水古收费站-丹阳收费站,0.0,2016-09-22 06:07:46,14,2016-09-22 06:06:39,,,,,,2,1:福建高速公路,1474495599000,0,G15|沈海高速,,,"119.491 ,26.3539",4,G15线沈海高速罗长段宁德往福州方向K2026处（距丹阳收费站约1公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154235,"[{""navids"":""49316128;49316124;49316120;1997147"";""directions"":""2;2;2;2""};{""navids"":""14726728;14726727;1997166;49316118;49316122;49316126"";""directions"":""3;3;3;2;3;3""}]","[{""id-name-alias-dir"":""49316120;沈海高速公路;罗长高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13300964;3024724;16&tip=匹配点距离4.583626412608;1.3300964275990274E7;3024724.847961392;事件点154235-G15|沈海高速;1.3301290237728037E7;3024241.9828245766""};{""id-name-alias-dir"":""49316118;沈海高速公路;罗长高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13300977;3024731;16&tip=匹配点距离19.190685143582883;1.3300977924675902E7;3024731.550250792;事件点154235-G15|沈海高速;1.3301290237728037E7;3024241.9828245766""}]",
52,154223,K2099+730,K2100+360,营前收费站-福州收费站,630.0,2016-09-21 16:03:04,14,2016-09-21 16:02:21,,,,,,2,1:福建高速公路,1474444941000,0,G15|沈海高速,,,"119.461 ,25.9537",4,G15线沈海高速福州段福州往泉州方向K2078+200-2079+030（过营前收费站约2公里）、K2088+400（过兰圃收费站约1公里）、K2090+450（过兰圃收费站约3公里）、K2091+200（过兰圃收费站约4公里）、K2094+200（过兰圃收费站约7公里）、K2099+730-K2100+360（过兰圃收费站约12公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154223,"[{""navids"":""13302705;13302707;13302709;13302710;13302711;13302713;13302715;13302716"";""directions"":""2;2;2;2;2;2;2;2""};{""navids"":""13302703;1139869;1139868;1128894;13302720;13302719;1138185"";""directions"":""3;2;3;3;3;3;3""}]","[{""id-name-alias-dir"":""13302710;沈海高速公路;福泉高速公路|营前特大桥|G15;2"";""url"":""http://map.sogou.com/#c=13297896;2974833;16&tip=匹配点距离8.388501225014318;1.3297896035420569E7;2974833.7139767413;事件点154223-G15|沈海高速;1.3297942945957787E7;2974839.924025128""};{""id-name-alias-dir"":""1139869;沈海高速公路;福泉高速公路|营前特大桥|G15;2"";""url"":""http://map.sogou.com/#c=13298505;2975074;16&tip=匹配点距离22.0949199914327;1.3298505031972235E7;2975074.561164943;事件点154223-G15|沈海高速;1.3297942945957787E7;2974839.924025128""}]",
53,152310,K1982+800,K1983+500,宁德南收费站-宁德北收费站,70.0,2016-08-31 18:18:13,14,2016-09-21 10:52:01,,,,,,2,1:福建高速公路,1474426321000,0,G15|沈海高速,,,"119.55 ,26.661",4,G15线沈海高速宁德段宁德往霞浦方向K1982+800M-K1983+500M处（过宁德南收费所约3公里），正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,152310,"[{""navids"":""87055256;87055257;86489257"";""directions"":""2;2;2""};{""navids"":""86489259;87055259;87055258"";""directions"":""2;3;3""}]","[{""id-name-alias-dir"":""86489257;沈海高速公路;罗宁高速公路|G15|宁德特大桥;2"";""url"":""http://map.sogou.com/#c=13307797;3061876;16&tip=匹配点距离34.5487271323273;1.3307797310848748E7;3061876.2646736507;事件点152310-G15|沈海高速;1.3307878759110346E7;3062266.9563390566""};{""id-name-alias-dir"":""86489259;沈海高速公路;罗宁高速公路|G15|宁德特大桥;2"";""url"":""http://map.sogou.com/#c=13307780;3061876;16&tip=匹配点距离51.278086481539944;1.3307780633549936E7;3061876.1467091353;事件点152310-G15|沈海高速;1.3307878759110346E7;3062266.9563390566""}]",
54,154182,K1975+500,K1984+164,宁德北收费站-宁德南收费站,866.4,2016-09-21 09:50:24,14,2016-09-21 09:49:42,,,,,,2,1:福建高速公路,1474422582000,0,G15|沈海高速,,,"119.577 ,26.7174",4,G15线沈海高速宁德段宁德往霞浦方向及霞浦往宁德方向K1975+500M-K1984+164M处（距宁德南收费所约1公里），正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154182,"[{""navids"":""896891;896889;898329;898333;898335"";""directions"":""3;3;2;3;3""};{""navids"":""898336;898331;14948549;14948550;885290;885292"";""directions"":""2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""898329;沈海高速公路;罗宁高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13309409;3067381;16&tip=匹配点距离12.372172069037804;1.3309409361442175E7;3067381.769305139;事件点154182-G15|沈海高速;1.3310891346988918E7;3069262.064111057""};{""id-name-alias-dir"":""14948549;沈海高速公路;罗宁高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13309385;3067326;16&tip=匹配点距离28.812958240041834;1.3309385715317642E7;3067326.403670416;事件点154182-G15|沈海高速;1.3310891346988918E7;3069262.064111057""}]",
55,154038,K2308,K2308,杏林收费站-厦门收费站,0.0,2016-09-19 21:09:21,14,2016-09-21 08:26:37,,,,,,2,1:福建高速公路,1474417597000,0,G15|沈海高速,,,"118.054 ,24.612",4,G15线沈海高速漳州往福州方向K2308处（距厦门收费站约3公里）正在养护施工，占用第二、三、四车道，第一车道可正常通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154038,"[{""navids"":""95817777;95817776;95817774;14666733"";""directions"":""3;3;2;3""};{""navids"":""754740;95817772;95817778;95817779"";""directions"":""2;2;2;2""}]","[{""id-name-alias-dir"":""95817774;沈海高速公路;G15|G76|厦漳高速公路|厦蓉高速公路;2"";""url"":""http://map.sogou.com/#c=13140212;2810091;16&tip=匹配点距离0.0512693821318989;1.3140212976405056E7;2810091.444245431;事件点154038-G15|沈海高速;1.3141303268631388E7;2810536.5576037075""};{""id-name-alias-dir"":""95817772;沈海高速公路;G15|G76|厦漳高速公路|厦蓉高速公路;2"";""url"":""http://map.sogou.com/#c=13139013;2809711;16&tip=匹配点距离28.74266396121629;1.3139013627454242E7;2809711.603770817;事件点154038-G15|沈海高速;1.3141303268631388E7;2810536.5576037075""}]",
56,154158,K2019,K2021,丹阳收费站-水古收费站,2000.0,2016-09-21 08:09:32,14,2016-09-21 08:08:50,,,,,,2,1:福建高速公路,1474416530000,0,G15|沈海高速,,,"119.493 ,26.4129",4,G15线沈海高速罗长段福州往宁德方向K2019-K2021处（过丹阳收费站约5公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154158,"[{""navids"":""49316118;49316122;49316126;49316130;49316129"";""directions"":""3;3;3;3;2""};{""navids"":""12511921;12511922"";""directions"":""2;2""}]","[{""id-name-alias-dir"":""49316129;沈海高速公路;罗长高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13300912;3029177;16&tip=匹配点距离32.082386770682994;1.3300912376599185E7;3029177.5156271625;事件点154158-G15|沈海高速;1.3301513220633239E7;3031537.433108519""};{""id-name-alias-dir"":""12511921;沈海高速公路;罗长高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13301207;3030926;16&tip=匹配点距离46.75407212484906;1.3301207528759236E7;3030926.8289771643;事件点154158-G15|沈海高速;1.3301513220633239E7;3031537.433108519""}]",
57,154108,K1856+200,K1856+200,沈海闽浙交界-沈海闽浙收费站,0.0,2016-09-20 12:09:18,14,2016-09-20 12:07:23,,,,,,2,1:福建高速公路,1474344443000,0,G15|沈海高速,,,"120.246 ,27.4",4,G15线沈海高速福鼎段浙江往福鼎方向K1847+500M-K1848+200M、K1850+900M-K1851+100M、K1851+500M-K1851+600M、K1856+100M-K1856+200M处（过闽浙收费站约6公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154108,"[{""navids"":""8625143;8625151;8625154;8631317;8631316;8625140"";""directions"":""3;3;2;3;3;3""};{""navids"":""49134282;8625142;8625152;8625153;8631314;29860477"";""directions"":""2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""8625154;沈海高速公路;战坪洋高架桥|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13385318;3153889;16&tip=匹配点距离51.27238202467561;1.3385318702409025E7;3153889.9848644934;事件点154108-G15|沈海高速;1.3385394714856224E7;3154092.858646196""};{""id-name-alias-dir"":""8625153;沈海高速公路;战坪洋高架桥|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13385302;3153892;16&tip=匹配点距离68.68675116938783;1.3385302425622705E7;3153892.6332275905;事件点154108-G15|沈海高速;1.3385394714856224E7;3154092.858646196""}]",
58,154109,K1925+200,K1925+500,霞浦收费站-盐田收费站,30.0,2016-09-20 12:05:44,14,2016-09-20 12:04:06,,,,,,2,1:福建高速公路,1474344246000,0,G15|沈海高速,,,"119.994 ,26.8742",4,G15线沈海高速霞浦段霞浦往宁德方向K1925+200M-K1925+500M处（过霞浦收费站约3公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154109,"[{""navids"":""49392740;49392741"";""directions"":""2;2""};{""navids"":""49392742;49392743"";""directions"":""2;2""}]","[{""id-name-alias-dir"":""49392741;沈海高速公路;福宁高速公路|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13356838;3088518;16&tip=匹配点距离9.38335175397087;1.3356838864372691E7;3088518.251464125;事件点154109-G15|沈海高速;1.3357327556504274E7;3088691.3089835574""};{""id-name-alias-dir"":""49392742;沈海高速公路;福宁高速公路|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13356837;3088537;16&tip=匹配点距离10.599165518924478;1.3356837650730263E7;3088537.200157025;事件点154109-G15|沈海高速;1.3357327556504274E7;3088691.3089835574""}]",
59,154077,K2019,K2021,水古收费站-丹阳收费站,2000.0,2016-09-20 08:26:40,14,2016-09-20 08:26:00,,,,,,2,1:福建高速公路,1474331160000,0,G15|沈海高速,,,"119.493 ,26.413",4,G15线沈海高速罗长段宁德往福州方向K2019-K2021处（距丹阳收费站约5公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154077,"[{""navids"":""49316118;49316122;49316126;49316130;49316129"";""directions"":""3;3;3;3;2""};{""navids"":""12511921;12511922"";""directions"":""2;2""}]","[{""id-name-alias-dir"":""49316129;沈海高速公路;罗长高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13300912;3029177;16&tip=匹配点距离29.22117466614785;1.3300912376599185E7;3029177.5156271625;事件点154077-G15|沈海高速;1.3301513219678901E7;3031549.800030007""};{""id-name-alias-dir"":""12511921;沈海高速公路;罗长高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13301207;3030926;16&tip=匹配点距离43.8928600442167;1.3301207528759236E7;3030926.8289771643;事件点154077-G15|沈海高速;1.3301513219678901E7;3031549.800030007""}]",
60,154081,K3125+500,K3125+500,朋口收费站-连城收费站,0.0,2016-09-20 08:19:47,14,2016-09-20 08:18:47,,,,,,2,1:福建高速公路,1474330727000,0,G25|长深高速,,,"116.734 ,25.6423",4,G25线长深高速连城段梅州往三明方向K3125+500（距连城收费站约3公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154081,"[{""navids"":""49383484;49383485;49383481"";""directions"":""2;2;2""};{""navids"":""49383479;49383483;49383482"";""directions"":""2;3;3""}]","[{""id-name-alias-dir"":""49383481;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=12995004;2937173;16&tip=匹配点距离23.367588064189867;1.2995004851786517E7;2937173.824931489;事件点154081-G25|长深高速;1.2994386248778304E7;2936543.880144421""};{""id-name-alias-dir"":""49383479;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=12994988;2937191;16&tip=匹配点距离49.24387312153795;1.2994988280438341E7;2937191.8152695713;事件点154081-G25|长深高速;1.2994386248778304E7;2936543.880144421""}]",
61,154062,K107+900,K107+900,永春湖洋收费站-永春东收费站,0.0,2016-09-20 07:14:54,14,2016-09-20 07:14:05,,,,,,2,1:福建高速公路,1474326845000,0,S12|莆永高速,,,"118.334 ,25.2957",4,S12线莆永高速泉州段莆田往龙岩方向K107+900处(距永春东收费站约1公里)，正在养护施工，占用主车道、紧急停车带，该路段目前单车道通行，请途经车辆谨慎驾驶。,0,,,,,,,154062,"[{""navids"":""14943596;14943577;14943591;14943590;14943587;14943586"";""directions"":""3;3;3;3;2;3""};{""navids"":""14943554;14943555;14943556;14943588;14943589;14943592;14943594"";""directions"":""2;2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""14943587;莆永高速公路;S10;2"";""url"":""http://map.sogou.com/#c=13172474;2894022;16&tip=匹配点距离3.272836054234598;1.3172474448511621E7;2894022.027727751;事件点154062-S12|莆永高速;1.3172484940374082E7;2894015.5236187046""};{""id-name-alias-dir"":""14943588;莆永高速公路;S10;2"";""url"":""http://map.sogou.com/#c=13172551;2894018;16&tip=匹配点距离28.405608873944626;1.3172551877166769E7;2894018.951268867;事件点154062-S12|莆永高速;1.3172484940374082E7;2894015.5236187046""}]",
62,154023,K3131+100,K3130+300,朋口收费站-连城收费站,800.0,2016-09-19 15:27:30,14,2016-09-19 15:27:01,,,,,,2,1:福建高速公路,1474270021000,0,G25|长深高速,,,"116.716 ,25.5958",4,G25线长深高速连城段梅州往三明方向K3131+100-K3130+300处（过朋口收费站约7公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154023,"[{""navids"":""12511821;848639;848638"";""directions"":""3;3;2""}]","[{""id-name-alias-dir"":""848638;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=12992338;2930673;16&tip=匹配点距离71.58604967951172;1.2992338170298122E7;2930673.528502695;事件点154023-G25|长深高速;1.299238543682936E7;2930833.9669351545""}]",
63,153989,K159,K159,罗源湾收费站-飞鸾枢纽,0.0,2016-09-19 09:40:36,14,2016-09-19 15:18:05,,,,,,2,1:福建高速公路,1474269485000,0,G15W3|G15W3线沈海复线,,,"119.607 ,26.4784",4,G15W3线沈海复线福州段BK159处（过罗源湾收费站约2公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153989,"[{""navids"":""25888174;57954803;57954807;57954808;55018556;55018557"";""directions"":""2;2;2;2;2;2""};{""navids"":""57954809;57954810;55018558;57954805;57954806;25888175"";""directions"":""2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""57954807;宁东高速公路;G15W3;2"";""url"":""http://map.sogou.com/#c=13314563;3039464;16&tip=匹配点距离179.2495066519507;1.3314563810400648E7;3039464.241552784;事件点153989-G15W3|G15W3线沈海复线;1.3314235458473027E7;3039665.6360948775""};{""id-name-alias-dir"":""57954805;宁东高速公路;G15W3;2"";""url"":""http://map.sogou.com/#c=13314587;3039477;16&tip=匹配点距离204.05332178965443;1.3314587131853906E7;3039477.565158321;事件点153989-G15W3|G15W3线沈海复线;1.3314235458473027E7;3039665.6360948775""}]",
64,154021,K194+100,K195+100,邵武西收费站-和平收费站,100.0,2016-09-19 15:00:27,14,2016-09-19 15:01:47,,,,,,2,1:福建高速公路,1474268507000,0,S0311|浦建高速,,,"117.413 ,27.1802",4,S0311线浦建高速邵武段麻沙往和平方向K194+100- K195+100处（距大埠岗服务区约2公里），正在养护施工，占用主车道和应急车道，该路段目前单车道通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154021,"[{""navids"":""852783;852782;852781;851351;851343"";""directions"":""3;3;2;3;3""};{""navids"":""54167541;12512040;851345"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""852781;浦建高速公路;S0311;2"";""url"":""http://map.sogou.com/#c=13069030;3126317;16&tip=匹配点距离37.750569396808224;1.3069030598573085E7;3126317.000579328;事件点154021-S0311|浦建高速;1.3069903027284266E7;3126693.7463526498""};{""id-name-alias-dir"":""12512040;浦建高速公路;S0311;2"";""url"":""http://map.sogou.com/#c=13069912;3126633;16&tip=匹配点距离52.97553985033257;1.3069912539253803E7;3126633.1652053506;事件点154021-S0311|浦建高速;1.3069903027284266E7;3126693.7463526498""}]",
65,154011,K20+640,K24+030,海沧枢纽-长泰天柱山收费站,339.0,2016-09-19 10:37:20,14,2016-09-19 10:36:23,,,,,,2,1:福建高速公路,1474252583000,0,G76|厦蓉高速,,,"117.887 ,24.5732",4,G76线厦蓉高速漳州段漳州往龙岩方向 K20+640至K24+030（天成山隧道，距天柱山收费站约8公里）正在养护施工，占用第二车道、第三车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,154011,"[{""navids"":""95002177;95002178;95002154"";""directions"":""2;2;2""};{""navids"":""95002156;95002180"";""directions"":""2;3""}]","[{""id-name-alias-dir"":""95002178;厦蓉高速公路;G76;2"";""url"":""http://map.sogou.com/#c=13123044;2805399;16&tip=匹配点距离55.71864892152784;1.3123044492257526E7;2805399.3357414166;事件点154011-G76|厦蓉高速;1.3122742111716352E7;2805850.1979541634""};{""id-name-alias-dir"":""95002156;厦蓉高速公路;G76|天成山隧道;2"";""url"":""http://map.sogou.com/#c=13122177;2806473;16&tip=匹配点距离142.64157013196757;1.312217754290526E7;2806473.4013410984;事件点154011-G76|厦蓉高速;1.3122742111716352E7;2805850.1979541634""}]",
66,153678,K46+500,K46+500,码头收费站-亭川枢纽,0.0,2016-09-19 09:56:19,14,2016-09-19 09:55:03,,,,,,2,1:福建高速公路,1474250103000,0,G72|泉南高速,,,"118.375 ,25.1696",4,G72线泉南高速泉州段三明往泉州方向K46+500处（过码头收费站约7公里）正在养护施工，占用紧急停车带，目前道路可正常通行，请途经车辆谨慎驾驶。,0,,,,,,,153678,"[{""navids"":""1355012"";""directions"":""2""};{""navids"":""14505397;14505398"";""directions"":""2;2""}]","[{""id-name-alias-dir"":""1355012;泉南高速公路;泉三高速公路|G72;2"";""url"":""http://map.sogou.com/#c=13177103;2878472;16&tip=匹配点距离23.91682104316961;1.3177103136746775E7;2878472.870259105;事件点153678-G72|泉南高速;1.3177043397772135E7;2878574.691311179""};{""id-name-alias-dir"":""14505397;泉南高速公路;泉三高速公路|G72;2"";""url"":""http://map.sogou.com/#c=13177140;2878440;16&tip=匹配点距离52.97888007453666;1.3177140131063487E7;2878440.5703017106;事件点153678-G72|泉南高速;1.3177043397772135E7;2878574.691311179""}]",
67,153943,K2341+500,K2342+000,漳州枢纽-龙海收费站,50.0,2016-09-18 20:02:07,14,2016-09-18 20:01:04,,,,,,2,1:福建高速公路,1474200064000,0,G15|沈海高速,,,"117.78 ,24.4647",4,G15线沈海高速厦漳漳州段漳州往广东方向K2341+500至K2342+000处（过漳州收费所约3公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153943,"[{""navids"":""658822;49430119;49430123"";""directions"":""2;2;2""};{""navids"":""49430125;49430121;649491"";""directions"":""3;2;3""}]","[{""id-name-alias-dir"":""49430119;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13110878;2793028;16&tip=匹配点距离26.607752410374662;1.3110878323110204E7;2793028.2794188587;事件点153943-G15|沈海高速;1.3110807645773018E7;2792627.714343286""};{""id-name-alias-dir"":""49430121;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13110933;2793265;16&tip=匹配点距离46.33079467468347;1.3110933456971038E7;2793265.6569138123;事件点153943-G15|沈海高速;1.3110807645773018E7;2792627.714343286""}]",
68,153944,K2342+200,K2341+500,龙海收费站-漳州枢纽,70.0,2016-09-18 19:49:54,14,2016-09-18 19:49:26,,,,,,2,1:福建高速公路,1474199366000,0,G15|沈海高速,,,"117.782 ,24.4586",4,G15线沈海高速厦漳漳州段广东往漳州方向K2342+200至K2341+500处（过龙海收费所约2公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153944,"[{""navids"":""654057;40221752;40221751"";""directions"":""3;2;3""};{""navids"":""49430123;49430124;654055"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""40221752;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13111239;2791595;16&tip=匹配点距离5.987314082342066;1.311123945297231E7;2791595.6824377747;事件点153944-G15|沈海高速;1.3111030641839145E7;2791885.9676981275""};{""id-name-alias-dir"":""49430124;沈海高速公路;漳诏高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13111205;2791624;16&tip=匹配点距离25.661674109386187;1.311120580414552E7;2791624.3926614053;事件点153944-G15|沈海高速;1.3111030641839145E7;2791885.9676981275""}]",
